Timestamp,D0,S0,D1,S1,D2,S2,D3,S3,D4,S4,D5,S5,D6,S6,D7,S7,D8,S8,D9,S9,D10,S10,D11,S11,D12,S12,D13,S13,D14,S14,D15,S15,D16,S16,D17,S17
1537441199.70582,-1,OFF,2,OFF,-4,OFF,1,OFF,-2,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,1,OFF,0,OFF,0,OFF,0,OFF,4,OFF,1,OFF,3,OFF
1537441199.81419,-1,OFF,2,OFF,-5,OFF,1,OFF,-2,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,1,OFF,3,OFF,1,OFF,0,OFF,0,OFF,0,OFF,4,OFF,1,OFF,3,OFF
1537441199.92256,-1,OFF,2,OFF,0,OFF,1,OFF,-2,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,1,OFF,-5,OFF,1,OFF,0,OFF,0,OFF,0,OFF,4,OFF,1,OFF,3,OFF
1537441200.03093,-1,OFF,-7,OFF,-1,OFF,-7,OFF,-3,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,1,OFF,4,OFF,1,OFF,0,OFF,0,OFF,0,OFF,-2,OFF,1,OFF,3,OFF
1537441200.13930,-1,OFF,-2,OFF,2,OFF,-2,OFF,-1,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,1,OFF,-4,OFF,1,OFF,0,OFF,0,OFF,0,OFF,4,OFF,1,OFF,3,OFF
1537441200.24767,-1,OFF,-2,OFF,-1,OFF,-2,OFF,-3,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,1,OFF,-4,OFF,1,OFF,0,OFF,0,OFF,0,OFF,4,OFF,1,OFF,3,OFF
1537441200.35604,-1,OFF,-2,OFF,3,OFF,-2,OFF,-2,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,-4,OFF,-4,OFF,1,OFF,0,OFF,0,OFF,0,OFF,4,OFF,1,OFF,3,OFF
1537441200.46441,-1,OFF,-2,OFF,-1,OFF,-2,OFF,-2,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,-1,OFF,4,OFF,1,OFF,0,OFF,0,OFF,0,OFF,-2,OFF,1,OFF,3,OFF
1537441200.57278,-1,OFF,-2,OFF,-1,OFF,-2,OFF,-2,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,-1,OFF,4,OFF,1,OFF,0,OFF,0,OFF,0,OFF,-2,OFF,1,OFF,3,OFF
1537441200.68115,-1,OFF,-2,OFF,-8,OFF,-2,OFF,-3,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,1,OFF,0,OFF,0,OFF,0,OFF,1,OFF,1,OFF,3,OFF
1537441200.78952,-1,OFF,-2,OFF,0,OFF,-2,OFF,0,OFF,1,OFF,-4,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,1,OFF,0,OFF,0,OFF,0,OFF,1,OFF,1,OFF,3,OFF
1537441200.89789,-1,OFF,-2,OFF,-3,OFF,-3,OFF,-3,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,-1,OFF,0,OFF,1,OFF,0,OFF,0,OFF,0,OFF,1,OFF,1,OFF,3,OFF
1537441201.00626,-1,OFF,-2,OFF,2,OFF,1,OFF,-3,OFF,1,OFF,-4,OFF,1,OFF,-1,OFF,-1,OFF,3,OFF,1,OFF,0,OFF,0,OFF,0,OFF,1,OFF,1,OFF,3,OFF
1537441201.11463,-1,OFF,-2,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,-1,OFF,1,OFF,1,OFF,0,OFF,0,OFF,0,OFF,1,OFF,1,OFF,3,OFF
1537441201.22300,-1,OFF,-2,OFF,3,OFF,1,OFF,-1,OFF,1,OFF,-5,OFF,1,OFF,-1,OFF,-1,OFF,1,OFF,1,OFF,0,OFF,0,OFF,0,OFF,1,OFF,1,OFF,3,OFF
1537441201.33137,-1,OFF,-2,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,-1,OFF,1,OFF,1,OFF,0,OFF,0,OFF,0,OFF,1,OFF,1,OFF,3,OFF
1537441201.43974,-1,OFF,-2,OFF,3,OFF,1,OFF,-5,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,-1,OFF,1,OFF,1,OFF,0,OFF,0,OFF,0,OFF,-3,OFF,1,OFF,3,OFF
1537441201.54811,-1,OFF,-2,OFF,3,OFF,1,OFF,2,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,-1,OFF,1,OFF,1,OFF,0,OFF,0,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441201.65648,-1,OFF,-2,OFF,-5,OFF,1,OFF,-2,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,-1,OFF,1,OFF,1,OFF,0,OFF,0,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441201.76485,-1,OFF,-2,OFF,2,OFF,1,OFF,0,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,-4,OFF,1,OFF,1,OFF,0,OFF,0,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441201.87322,-1,OFF,-2,OFF,-4,OFF,1,OFF,0,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,-6,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441201.98159,-1,OFF,-2,OFF,2,OFF,1,OFF,0,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441202.08996,-1,OFF,-2,OFF,-1,OFF,1,OFF,-2,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441202.19833,-1,OFF,-2,OFF,-1,OFF,1,OFF,0,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441202.30670,-1,OFF,-2,OFF,-1,OFF,1,OFF,-1,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441202.41507,-1,OFF,-2,OFF,1,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441202.52344,-1,OFF,-2,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441202.63181,-1,OFF,-2,OFF,3,OFF,1,OFF,-2,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,0,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441202.74018,-1,OFF,-2,OFF,0,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,4,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441202.84855,-1,OFF,-2,OFF,3,OFF,1,OFF,0,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441202.95692,-1,OFF,-2,OFF,0,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441203.06529,-1,OFF,-2,OFF,0,OFF,1,OFF,0,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441203.17366,-1,OFF,-2,OFF,-1,OFF,1,OFF,-4,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,1,OFF,2,OFF,0,OFF,-4,OFF,1,OFF,3,OFF
1537441203.28203,-1,OFF,-2,OFF,3,OFF,1,OFF,0,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,1,OFF,2,OFF,0,OFF,6,OFF,1,OFF,3,OFF
1537441203.39040,-1,OFF,-2,OFF,3,OFF,1,OFF,-4,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,1,OFF,2,OFF,0,OFF,-3,OFF,1,OFF,3,OFF
1537441203.49877,-1,OFF,-2,OFF,3,OFF,1,OFF,0,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441203.60714,-1,OFF,-2,OFF,0,OFF,1,OFF,-3,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441203.71551,-1,OFF,-2,OFF,-1,OFF,1,OFF,-4,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,4,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441203.82388,-1,OFF,-2,OFF,-2,OFF,1,OFF,0,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441203.93225,-1,OFF,-2,OFF,1,OFF,1,OFF,-4,OFF,1,OFF,-5,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,4,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441204.04062,-1,OFF,-2,OFF,4,OFF,1,OFF,1,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,3,OFF,1,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441204.14899,-1,OFF,-2,OFF,0,OFF,1,OFF,-4,OFF,1,OFF,-6,OFF,1,OFF,-1,OFF,3,OFF,5,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441204.25736,-1,OFF,-2,OFF,4,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,-5,OFF,-2,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441204.36573,-1,OFF,-2,OFF,-2,OFF,1,OFF,-2,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,2,OFF,-2,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441204.47410,-1,OFF,-2,OFF,4,OFF,1,OFF,0,OFF,1,OFF,-4,OFF,1,OFF,-1,OFF,2,OFF,-2,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441204.58247,-1,OFF,-2,OFF,1,OFF,1,OFF,-4,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,2,OFF,4,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441204.69084,-1,OFF,-2,OFF,-2,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441204.79921,-1,OFF,-2,OFF,-2,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441204.90758,-1,OFF,-2,OFF,-2,OFF,1,OFF,-2,OFF,1,OFF,3,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,3,OFF
1537441205.01595,-1,OFF,-2,OFF,0,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-4,OFF,1,OFF,3,OFF
1537441205.12432,-1,OFF,-2,OFF,0,OFF,1,OFF,2,OFF,1,OFF,2,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,3,OFF
1537441205.23269,-1,OFF,-2,OFF,0,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,3,OFF
1537441205.34106,-1,OFF,-2,OFF,2,OFF,1,OFF,3,OFF,1,OFF,2,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,3,OFF
1537441205.44943,-1,OFF,-2,OFF,-2,OFF,1,OFF,-3,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,3,OFF
1537441205.55780,-1,OFF,-2,OFF,2,OFF,1,OFF,2,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,3,OFF
1537441205.66617,-1,OFF,-2,OFF,-3,OFF,1,OFF,1,OFF,1,OFF,3,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,3,OFF
1537441205.77454,-1,OFF,-2,OFF,1,OFF,1,OFF,-2,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,3,OFF
1537441205.88291,-1,OFF,-2,OFF,1,OFF,1,OFF,2,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,3,OFF
1537441205.99128,-1,OFF,-2,OFF,-2,OFF,1,OFF,-5,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,-3,OFF
1537441206.09965,-1,OFF,-3,OFF,-1,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,0,OFF
1537441206.20802,-1,OFF,-1,OFF,-1,OFF,1,OFF,-4,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,2,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,0,OFF
1537441206.31639,-1,OFF,-1,OFF,2,OFF,1,OFF,0,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,-4,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,0,OFF
1537441206.42476,-1,OFF,-1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,0,OFF
1537441206.53313,-1,OFF,-1,OFF,3,OFF,1,OFF,0,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,0,OFF
1537441206.64150,-1,OFF,-1,OFF,0,OFF,1,OFF,0,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,0,OFF
1537441206.74987,-1,OFF,-1,OFF,3,OFF,1,OFF,-2,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,0,OFF
1537441206.85824,-1,OFF,-1,OFF,3,OFF,1,OFF,-3,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,7,OFF,0,OFF,-1,OFF,1,OFF,0,OFF
1537441206.96661,-1,OFF,-1,OFF,3,OFF,1,OFF,0,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,0,OFF
1537441207.07498,-1,OFF,-1,OFF,1,OFF,1,OFF,-5,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,1,OFF,5,OFF,3,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,0,OFF
1537441207.18335,-1,OFF,-1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,-2,OFF,1,OFF,2,OFF,0,OFF,-1,OFF,1,OFF,0,OFF
1537441207.29172,-1,OFF,-1,OFF,1,OFF,1,OFF,-4,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,-2,OFF,1,OFF,2,OFF,0,OFF,-5,OFF,1,OFF,0,OFF
1537441207.40009,-1,OFF,-1,OFF,3,OFF,1,OFF,0,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,-2,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441207.50846,-1,OFF,-1,OFF,-2,OFF,1,OFF,-6,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,-2,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441207.61683,-1,OFF,-1,OFF,-2,OFF,1,OFF,-5,OFF,1,OFF,-4,OFF,1,OFF,-1,OFF,1,OFF,5,OFF,3,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441207.72520,-1,OFF,-5,OFF,-5,OFF,-5,OFF,-1,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,0,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441207.83357,-1,OFF,-3,OFF,-3,OFF,-6,OFF,-5,OFF,1,OFF,-4,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,0,OFF,1,OFF,2,OFF,0,OFF,-5,OFF,1,OFF,0,OFF
1537441207.94194,-1,OFF,-3,OFF,1,OFF,1,OFF,-2,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,0,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441208.05031,-1,OFF,-3,OFF,1,OFF,1,OFF,-3,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,4,OFF,0,OFF,1,OFF,2,OFF,0,OFF,-6,OFF,1,OFF,0,OFF
1537441208.15868,-1,OFF,-3,OFF,1,OFF,1,OFF,-2,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,1,OFF,1,OFF,0,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441208.26705,-1,OFF,-3,OFF,-5,OFF,1,OFF,0,OFF,1,OFF,4,OFF,1,OFF,-1,OFF,1,OFF,1,OFF,0,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441208.37542,-1,OFF,-3,OFF,-6,OFF,1,OFF,-3,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,4,OFF,5,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441208.48379,-1,OFF,-3,OFF,-1,OFF,1,OFF,1,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-3,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441208.59216,-1,OFF,-7,OFF,-6,OFF,-4,OFF,0,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-3,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441208.70053,-1,OFF,0,OFF,-2,OFF,-5,OFF,-3,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-3,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441208.80890,-1,OFF,0,OFF,-2,OFF,0,OFF,2,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-3,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441208.91727,-1,OFF,0,OFF,2,OFF,0,OFF,-3,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,4,OFF,5,OFF,1,OFF,2,OFF,0,OFF,-4,OFF,1,OFF,0,OFF
1537441209.02564,-1,OFF,0,OFF,-4,OFF,0,OFF,-3,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,3,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,0,OFF
1537441209.13401,-1,OFF,0,OFF,2,OFF,0,OFF,1,OFF,1,OFF,-6,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,2,OFF,1,OFF,0,OFF
1537441209.24238,-1,OFF,0,OFF,0,OFF,0,OFF,-3,OFF,1,OFF,-3,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,-6,OFF,1,OFF,0,OFF
1537441209.35075,-1,OFF,0,OFF,6,OFF,0,OFF,-2,OFF,1,OFF,-7,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441209.45912,-1,OFF,0,OFF,2,OFF,0,OFF,2,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441209.56749,-1,OFF,0,OFF,4,OFF,0,OFF,-3,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441209.67586,-1,OFF,0,OFF,2,OFF,0,OFF,1,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441209.78423,-1,OFF,0,OFF,4,OFF,0,OFF,-2,OFF,1,OFF,-5,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441209.89261,-1,OFF,0,OFF,0,OFF,0,OFF,1,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441210.00097,-1,OFF,0,OFF,1,OFF,0,OFF,-1,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,3,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441210.10934,-1,OFF,0,OFF,4,OFF,0,OFF,1,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-4,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441210.21772,-1,OFF,0,OFF,-1,OFF,0,OFF,0,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-4,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441210.32609,-1,OFF,0,OFF,4,OFF,0,OFF,0,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,-2,OFF,-4,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441210.43446,-1,OFF,0,OFF,1,OFF,0,OFF,-2,OFF,1,OFF,2,OFF,1,OFF,-1,OFF,1,OFF,3,OFF,-4,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441210.54283,-1,OFF,0,OFF,0,OFF,0,OFF,0,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-4,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441210.65120,-1,OFF,0,OFF,-6,OFF,0,OFF,3,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-4,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441210.75957,-1,OFF,0,OFF,0,OFF,0,OFF,-1,OFF,1,OFF,-4,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-4,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441210.86794,-1,OFF,0,OFF,3,OFF,0,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-4,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441210.97631,-1,OFF,0,OFF,0,OFF,0,OFF,-2,OFF,1,OFF,3,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,4,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441211.08468,-1,OFF,0,OFF,2,OFF,0,OFF,4,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441211.19305,-1,OFF,0,OFF,-6,OFF,0,OFF,2,OFF,1,OFF,0,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441211.30142,-1,OFF,0,OFF,-2,OFF,0,OFF,2,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441211.40979,-1,OFF,0,OFF,5,OFF,0,OFF,1,OFF,1,OFF,-2,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441211.51816,-1,OFF,0,OFF,2,OFF,0,OFF,1,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441211.62653,-1,OFF,0,OFF,0,OFF,0,OFF,-1,OFF,1,OFF,-4,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441211.73490,-1,OFF,0,OFF,-8,OFF,0,OFF,1,OFF,1,OFF,1,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
1537441211.84327,-1,OFF,-8,OFF,-1,OFF,-8,OFF,-4,OFF,1,OFF,-4,OFF,1,OFF,-1,OFF,1,OFF,-3,OFF,-1,OFF,1,OFF,2,OFF,0,OFF,1,OFF,1,OFF,0,OFF
